id,label
ea9a5c760631c5fb37e373229b0006e9dd2d692c,1
2d136ef8eb7313678a5c6e004227f60a67dc3ed1,0
46a9b438b94b605895f759ebc54fe1d8a5ff6138,1
d09f3d336ac48593e7280883981e77c424c73af7,0
3993901c88bcc827591022bf0eb3cd73db2fb1f4,0
1599a65a29ae547024a7cb50cab35ab6deaba0cc,0
8a6828a5cfc0b6d3d3b843ffd9294c0fb563a365,0
194b22d379af4211c09f129f1b6e7ebd1b12c9e7,1
4d0d6d3775de8a12cdc63cfd35737911c9bcbb35,0
f447baa11196ae3db3790d94c5f2240121bc83d7,1
24e2802b1f920539d81b354f6f0dd9aab7463cfc,0
3c6e115b5933f57d40536a28f056c87678e70d21,0
c9b3def61febaae06a5ffe33ecf68f86565decb1,1
7585ecd881ab2d7ee321f361e7f6fbb14178b4a0,0
21658ef907d96501d0b6e3ae861e098296ca5ce5,1
28f3fea3595d35f84bda78c2300f333759965200,0
897d4ac6db624ee743369daa023dc48e88ed926f,1
693a035edc9e9ee7efa887f3d9c78e2f465ecd6c,0
32b65e3bbb09ad6147c800b5414c2300470ea219,0
2405076b4934f5cc201778bdb59ef4eebfe54833,1
13bfb32bbab946006e704c328401713f670c891b,0
15cc220634868cc7ce2d69e0991ac3f453b171fc,0
e9bd460888eab584b967b8d6415067e6be9c9411,1
c0f48906d5f7bf7119c3c735d1ad8d77e4ea670e,1
78163bbee24f1b2e7e37f58bd3f17a0b0f3dbe14,0
5a25a55c72ccdc68b600e7244c3462645e897b3d,0
a6a97d50fb540742a1018fc3ecad5cbb16adb38f,1
410fcf30de8e07341dfa5068c1537c14a011acfa,0
e5eaf92927291d96287a3da7b022d8911702f3d3,0
9bc525b5e1f02cc6500275fc54a3c09c44b93cd9,1
d6fd99a9b5a182fd101bcbdb32f6b6211070bb52,1
8930a9bc2ac0892bd48e94e9874d9e4d60cc3e43,0
1a90fa986f21ad6e6444ee4a18797603d2589822,0
96ae3ac6bcbc9aa68b6ab485e55405aef5827d98,0
786d4095395358bfc3d5c05013a11bf4f26ce180,0
917f633c825dc9b531e69add76194e8bccf1a4b2,0
e9c175dbf21c188f1ba363ef0ed95c4cff15c330,0
efa0580bc5e6e41ae890650f9650878acc891494,0
eaa3f307a1e1b9ac8b532beede30a5abdf1d5a4d,0
1191fe22bab687083fbb02eb5043a6cb4dee322d,0
3c9f588fd6406deb0fe54b9b6530adc4399ea2bd,1
1347b594c3829f97f78546196556150739ac61ab,0
0475e4919097639c2a8c8f07a03e092ef83a8f5e,0
1e8b89c8ad2dbb6b9dd91e04f4c8f59cf858e082,1
7262dc02f4f08463eadbad7c8329f57871a7627e,0
cc12fd30c0eee21ab4941012695e4ffb049462c4,0
86854d61ea31924c2508f52c817fe7e787687d56,0
97f8cf23c28e53204ce7519ad92a34c8e8a97659,1
9b5d65ce759f7c31de0b0cc87758001c218ac7d1,1
ced45a0cde437ed0e59020b4fb6abfc86ece6f03,1
0ca89b7dcc30ea7593c7f6d61e5786841f055c36,0
9959fe5b154082953e06c4a2ae67fcb6986f5457,0
9282b15cfc8e12760ef8dadde6f9d208ca46c94b,1
bc961f6aa00a546ec40089791b8314ae7f3b266e,1
2c0114ea846d68e43e378bb3d40d407938102fc3,0
6061ab72d487e2b357c63aa7b887b8d77ba9372d,0
2989f1706d98718b4768d6b9d6520d237c727cac,1
966b540238d16f90f6a91fc369e6f7e145bfb946,1
a8ffb6bd3255a420007e22b97b66c7427c13acf3,0
6af8479e84153e25eb249900e795bc9795a0edf1,0
6212d6580a83491e3d4ea34d2145756b08f764fa,0
135a9d5ce6f41a8be68671dceee67889d1887753,0
46fd0e216e7580e6ad79037f1030c3efef36a846,0
e1428a82ee755ef541af0e2932bf1e02a89a2e0e,0
654d3484bcb40fd80df7af6a0b5d2774795453c5,0
a740892cf8876e5aab0b1715fe14c86ca29093a1,0
a6d32b95e463a89067e5b027127d71b04d202a02,0
66c1c9417c96e08e5cac7c35d0d8f555d70969ed,0
5019873eaef8b7ce3d1edb8de76cf1dfdc026694,0
736f46b0bf6aa88aaa38a05ed296cf92957960b8,0
e37627ca94486fd09b10114f013afc4bafc67027,1
420af2237822a8b93f89082e2f0ff543087bf356,0
dd04740b5c3cf956ec89ab4309d2045f5c229e4b,1
7f25c525a13109dd85bd9234692019e103a27ce0,1
e6ae9cd031d887c7ed17f8701ab5bb401cafe7a6,0
f60e306684d3e858dd1c31decb9009107fa2151b,0
ed1a83517524b75331ec2c75a6526df121e82d65,1
b11042dc710d32490b0f4a663cf3416d7c163e64,1
cd78168322de1978b88234c5d7dd96ecd8105602,1
67e0a45c419692175a7f0c99939a1d4121c70f94,1
b42c48d196db89440c0e612f9500fb692b700444,1
fd2003867d718dfa749898d4956cdfae2af135c5,1
d6810fa5facbb780bb3edf2ef743eb18d55f1899,0
de78fdcf6750c3d97d30deb1ec9d50a2159f38c6,0
beff9a9a332ccc0e3cff41e5991656de307fccc2,0
d35a60c14763d47981601f67f767a541d43330d2,1
6dbc676d23013476f25e49f1b90adefa0c10a106,0
dd2cb841bf913c3c98ee1f7f03c756520882a554,0
d6fdecbef7c703ff7010bf188cbdeb006c23c108,0
c6049bda04a90105da2c7f6d7805cfb6b1b21f2b,1
46ac981eb2013dd230a0d63daf1deb746471237d,1
fec2086950de192b90bebaa7b4176a0a58bb81c6,0
96a734ed3fd690ec4f9fd8e92462913347d6c261,1
360a495f5a0ce645a1d20102ceb0fba6496bf42a,0
f0c8d908c120e8216b983990c69afe54f23355e3,1
2a42391cb42908b86f4cf9cc5168c2ecae8366db,0
5342142fe4e95f61b2b9ded0a8f73e51f98d9a39,0
4261000405273fda659da8190496408790eea0b3,1
21ed2d3d4752117e88a9153332dfa97fce98b52b,1
b09bcb1170ef05b92775aa30e1f116194136a93c,1
e2e86eac89072a406d231c1b86926090ee5117c6,1
7c8008ccd45b790f9297ce2b8f25057e10a8efe3,1
72cdf34e146f87046de003b35c18a5b6742a6435,1
a5835395678a8ace3b20221f57171e7c56cf6820,0
874bafb6aa07e3ac837db96e5ebbad7631b19bcd,0
278aa33919bb541a54d5453528643fb00768a7a0,1
438312946ada08097fbb34a814eb08026cd0d333,0
7f41859ce934abfa211733f891a01cda67beaea4,1
73da10cc34ecd39bcdf4b1c6c2a87e32a6563e04,0
a12afdfad5872703fb50bdb31ad6e10ce7eed963,1
526b67f0d315885abaef004f54a9e4a41cb29078,0
ed3c5257281abe9611c76f967ead8b692a88fde5,0
9b3ad2879aeeec30275242241b5ca20a84e25c5c,0
bb944551ab94193ec59515d638c2bab30b4283b2,0
4e1459a153651b3672c0c57f48280add3920b89f,0
8710ae10655455dddd6b36fe7538fb51731bbb71,0
029b732fdad8c0e2418a2482813ff596c69b3b45,0
e96d2d33a38bd7224fb48891f219e09fc31fe227,1
45be9ad0540ff83f08144c35ae948ad22c06daf4,0
eaccdb21e3443bb4ec56d1050b1ab86a74265f12,1
bd8e1416f4509c8023a2308fc58b2e3975afbc0d,1
e75a6e0f2ce05fde9d7e533b6058607642e13ee9,0
6f766e2afe3dc3bba26745e86e753fca7528218b,1
3500348d3c3428cfd7e4c43064b83dfeda3cc3bc,0
85a716dec367164a40182e8157e40780c51ae8a5,0
d386a337997252e4e218bbc09adc179b7fdc7dab,0
d2fe62c59a4771df7c04fb26ebc8ea4bb6715777,0
0891c8b1da0e028da0283a357c31785a85ecd027,0
c10f54e2910ebeb358dca2b85edd04ddd81b3384,0
c2d0b6545c3362103dfc909332621062f5501b13,0
38eda70a31f4cd3490ae7a822d9001f9a4048c39,0
0b346d32c3ea7ddb97ad3573007eb4147f6d9278,0
3678a6875b558803897bdcfd1d73c2951f910aff,0
790e8b184f74a8f787b5b16f7cf994baa82110bc,1
bcbbb0dcf27df0fd7d28f1d2a52f5d10a2b16e3a,1
577211d618b0dc45444bdbcdcd6918399a2ef9d7,0
b665c58c2aa7484cd02a5266db3322045b337613,1
e9b68c9d168e346e8f8da9f38eb914b26650be4f,1
e66149f7eb5a88d66c7789802b7712e1103c311a,0
dc9ae3d0a8cd677062f44def75a97ac8892eb4df,0
950b5c68c083097b4d73be4eb5be06ee661300b2,0
6ad1b5ce14a60a95c50a218efd9ebf5f6baaac76,1
3832cc10ce2501336acb9700ed551db83e278529,1
dcda3b7bba9ae9109877354d27a8d85800e4716e,0
d367d2fda052b798a77e600765c2c0d38b9d48c6,1
e8c2a0340bf80c7407aae88aa647b1579c51ee56,0
3c8b0ace3e184b1fd35bf57001733856bd8ea579,0
26342b42d580927df3f1f9b790a7f1544f98ffbb,0
f981989e006856d99632836fa0df7b3d34d2664d,1
fb1e0ffcc40eb73ed525202adfcb40b6542ee725,1
61dd1f223ede103db0eec8a739936a80b81ac107,0
b46da312c373c3e2de38e304e2821cef14881b5e,1
5af555ac39976f7d6aa2f51bf17ddf2e998158db,1
0532176b87d95703da578e19c0d401d7a165d1a1,0
3487c818a82d41a856349ba86423d2362732bf38,0
dc7594533d1f3d44ac01b200f6dd3fc031a9e5af,0
ca8e534cedf2275fab815688671d99f97648f00d,1
5d5c7972211fe86f75640367926f7585953dec93,0
e0d8193fa1df3e8a75567f86da6a3f4ade1f8a4a,0
f8ae89d94777b4abe49a75c3907116924ada82fa,0
85d392528fbbaa045d158b91858eb8383a94b3be,0
f8fb441b52a85c2b3f46ef3d06020aa26439f602,0
fc51cda5e39c80ff5461e65cadfeb639590a0c7c,0
6c27d34f9848c308ddb4f19b333f6c1d600d9b5c,1
a6c9540ba1fb90835a2cfa5a1b6bd92071d1368b,0
257ba4677e522800b8a1a5364825a83197ccf2c9,0
755672138071c83790c9d02c0649bff5674ba7cf,1
555c5ac9415fc57b1c07149ee9e535efb4fb02a7,0
edc94fdf7cdd183c3e211f057927d8692c9448f5,1
674c25aabf47477029f61c3ad80e885be55fd9e8,1
d67f956244b9634aa0befae3874d63b51b9d5978,0
a5de5a449af43a2a3daa4a2a82c983e0df36b2b9,1
5bf7bbcf4f632516091d3cd62df3cdd90e7a6a63,1
05b540e4d78b986e6623860c6ce0dbef9d077682,0
7a89fc2d44137a36f1621ae8be5d07c13408494d,1
1a946a1a57d09e3e133233e51885eed36cf10bfa,1
1ede723871d4c74b909a506ae71fd02723d38a90,1
795dd6b88d332543c94841f8ff8ad506439dc9d0,0
080c63a61730bd34fd73dd8fe56c36e051d2bbe4,1
de22da307614f2060eac5d64c9e68badce333f9a,1
92007096a12f05d7dff430a401cdd2498d3f35bf,0
9948dc1385798d392278cd7e21eddab8c7f43c17,0
b5efd997706d7343e21da5499f897c392d72bc14,0
bc68d79f54daecf0056651fbe4d7c7dbfd255b07,1
f9bb0e540ff646ca553e47bb00007807fb434b3c,1
dfe0713b47588a1ef560013573b45ad4d56f2d6e,1
ae03bf9acf233460311f2cadc46c623e1359161c,0
077bfa562ed923af6d43bc18f026b39f18160fe3,0
8ad6d5615099c147de1816a8a66fa3b6a4583f0a,1
f3e408a83b7a651f98894cbe5f66a79407134b8e,0
1e36d501697cd1a50955e7ef413936a19324c3b9,0
7487719ad4f3cc26f8fac18115fbb0ee1df2bd39,1
8eb752b1183a20b360b22b02581713c1a85fc3ed,0
fc3c0fb3c56bb12fd980b68807fb93f32e5c5b8a,0
a48d1aeba0265d3067c78e8a9073018d28bfab1a,1
fadb52003a569aecd43cc5aa73e29c344e4e38ab,1
07cb29d3a566721f3dd51d8ffb81326567ba3df3,0
8b1db4776899d6ce1dfce72fe95fc4a88f0e44b1,0
935a3a3f6c1d88d2e3328e5ba0ecb2815cbbcb2d,1
f0276ae581b3a3c21f1ae4bc5f0997abf7bafb37,0
4c98edc618b7cec2657d3bd97bc12482e9876989,0
9f397eea391c73cbb1c68683d4e6256762e90ec8,0
c8bbdfaa28897ebccebf61b915fab5ff32f958bb,0
5e5644c0eed66e4dc5d4544be59486aa4ed1250a,0
64840f29942c4263cec62c893b1d3027d3e15d86,0
7be12979d210bd7a00bb852e7ed53858a8ddefc7,0
df5fd453c4c4697adfd3825dd29a174a61ee5dbc,1
99f9a9113d3a60ee653d813db4d1a369055e37c9,0
79a05548eba8dc3af8e63a33c36288429bb32043,0
c3ed23f039f2c28fc0739937940457018bdab583,0
95e85d0313ad63bd2c15d47020f9b34f404e0d86,1
e60af4c863c4cc94c05c28aa7855c3a313185a95,0
809ed3387d0608d4dcc9e49e323c18a2521282b0,0
50d1ef299bbdd5fde4c686ef35596099d840c739,0
167267b923a2aa1a1b704cf61293858f65a0472a,1
fd941558314f45e603a10fbad8ee31fe6a98710c,0
c9583fb7a2ae818938d660d4837f85cb9ae561b6,0
85c2889b28cfaf493b27764fa3bff85c309b0be2,0
cb45b6d45fd3e806aa8f03f668d76b64bff05248,0
6e534e61ccbdc0ff1ee8002a1f0468eedfbf1541,0
38efe18d3b5f7e82e012a5a5df325bf7983940ef,1
40ee0f30c2b033f3a72aafb768e3d4ee725ad455,0
e83dacbef1de87f7834865907d1c456b87d0e7e7,1
bbb8ad8c6b4a1a49e951aa7f3049c562d5e451af,0
9b7681078a9b58efaeff76b9c1ae05800495a1c5,1
04a7923b61893d03a6a0a5d6ad0e7fb0c0ee77c5,0
12d2b2ed7865e4902b92bafce5b5b9de3f6eeda9,0
817c886849ae66f197d14f4f9fb95b86a34a8442,0
fe83533fe7bce5ab5416c769a351da4cd9169a81,0
be052dd901b89220bee3ce0ae99b267c8a4a40c9,1
eec2b062f5356126c1b4fab9f1152a72ff855cb6,0
1272cd6d78fc4e61b760e6d6e485a3c94af5de62,1
0cdc4543fd0ccdbf59bfa1c1ca94f753e66fdd43,0
7b942d1e54e1edbcb58ba5ca3f61a0afc3aa2efa,0
050d8cb9e343b4c1b44d17fb3b5401e56a339221,0
7b19e9e2e927ea48b21139817ab5a96541a777ec,0
866821acfa16a745160cd8ec06fee0f8dbaa6d7d,0
0c9c729954ecf5e8044a0e0e42a4553a6a0d1d11,0
d75090a37c58ad6c35e88d464e3010f18f4214b1,0
50b66447c27307f3f39669464ea8bf0daa22c2af,1
c758c8633af8da4773703e572b11b7e70fdfcaec,1
f367e2b488eb64f44f858b714add94666307cf15,0
e1a1fb8614fcb41980a23582fcffba611e52151e,0
4a7f3db0aba04ec2b45d8843571351227bd0525d,0
2ba41d429c3362b62345e7e666b6ce6c4b0357de,0
8ad99a4f6800209fa6dee8bdb76d6f24208db90c,1
5980a921d0a8cc46ed22aec3b6dc4e030c8db823,0
ae756fd0336fd8411cfb915eb474443a0d05eee8,0
43c72c997abbeb7f80da9a65f168abf40f0af36f,1
37197fe2a88b26bbd224ac1b0cde87a6647765b2,0
2dc4111db514e98c6a29a9761d8be790adc193e5,1
df639827c4d6cb86399994958329bac41e7644d7,0
680afbe3f8b4566828b06ae73b67720818af557e,1
38567f215a26ff760f852ccffd2978e6d2c4db96,0
65d633fea125e16292bf99484dbf0f45e689a383,1
a7d085e3daacb0f9ac82de0d7224c6db06f492d1,0
151c6f4be2565955ee9141936ba2a5fc89dcea26,0
bf79e97f6c343430c89fa37ab5e987d3d3f73f21,1
63475dedfab0046825b9462e345fff97d7db914f,0
be71e27db573a86a8b0cee6e807937ee4cc35552,0
6dae87cdba489d21e898bad8805160c72b02d11c,0
d51744edb3fecc577c86960cd2ebe9719d6f87c0,0
6036b7f59807b32ae62273fbb2aa35767ac4ff5a,1
9c9d4eb471a928f785deea8d8a1b90b78e8e313d,1
6836f20e90188da516a9db580099d44169b2a791,1
140c3949f8769a3faea8e6087ad4760090960258,1
c39727068acb934504084a63fef04dd4a5253869,0
80ee729fae177b7c80f0b7c536df28ca0a4a2b99,0
8f16f7911db36b5b2bd46332c6cbf144afe29269,0
4f1d2a9275a32ca82aad6674ee364059aee1fa92,0
f0c670cabc7fd53c595aae9a7869a027067861fb,0
21b0db2b4b4df2a97de8227915a82f1b2a4d0c93,1
0ada765778596c3e08e6824e7183c3a7b9dde6e9,0
d9c651d62b4d520957d826e1bdf9bd3044cb4c2e,0
c4e44ea261c9c349f771c48ac3e0036b0b56375a,0
d1430b3a9f244ffb4eda570cc3f39932f4f99de4,0
69ea5aee9535b138dc7033ac626bde57cddddd4e,0
6b5839af5d7779bdba4cc3fabfcd927d5a7e7b5a,0
86c2d0d778f0d49c278b667b20b63aeb533236b6,0
131cf94911d6d6f45dbb0b060d28456262782a3a,0
e4559cc9304306abec8af3168871f1483fcc86d5,0
fe9b279294b11c37202f6789893813c7cb02ebb7,0
4b66c0d40e121018e5575420368f6fb043c42a89,1
29dc6e2c6a3510969409c752451ea1cca26bdbad,0
6d5fcb42e011327a59b1833aac0a173f4c9c6409,0
69899db2312cb06422bd1a5b27da593d937ed0c6,0
24e62ecd41155164340a1b93ad5a4de30730ba0c,0
44623f6946a721a0be9800a05b77ad49506e0de7,0
24af2d9e4e1550f32863a9ced4df1706665c3023,0
0567d4ffc37e5bc8d788e4b7ffa618199c9b726f,0
06b47897fcc696a20ddb6752e266ce9201878d58,0
e8ebceaeb3aba17e65e7453911a1ab4a26ed9bd6,0
74f495adeea9543ad530e3fa483b0a1f482ca3c9,1
bd5915aea6b2b6488fc530e9f730718c147dcca6,1
0504aebf1d6102065e7526feed852254715801ae,0
51ec5cbfbaea908b2c994e3850e471795f0ec177,1
c0801523c2bd0825b31497b4a59d1a9e45bfd29a,1
43f111054273fae088fd003393dbe149e18fe3a2,0
fd58a0c34f356958c9bb20390b1a3061967c566d,1
37aa1f35b909f2eb889c2ef53938d23a816bb2c9,0
8bcbfcfd2296b19cab1231edad10d3e10ec50df6,1
eeda769cf8ad13e1694cecf79d920d7a10a121d8,0
2ba486eb6571e4872ab1a77da555d1714b64c3db,1
e4f846f0dac53b765c81a74cc91000303aac1e2b,0
6ab2db956bfbfa6a3c996fd9add63e597d26fa64,1
ad7db9ed34aa1f670628ee5e70b3690be1ec7830,0
44534fdaf29f7aed7ae7a8b048905f4d59429542,1
0d414c1c7f06fea768bd3203a3bc84cbca5d31f8,1
72f74a6d013720ce344d0b3338133b0540585fcb,0
1bff3cafce80e4e1acfe91e2637a0e5f6573771a,1
0606ec6842274232056e99b40232ee52673c683e,1
2d4dcb17402bbf115e94f6d02062a50ddca14764,1
dfb3924cd65b2f1d8021943a2a256a6e069a4ae6,1
21f6ce44751e36e7a5ac6c07ab2f5bba2469b756,0
1034ff80314da86b908e9c64b19a0bdd0c01ae09,0
cb2fa2269a122904177f5551b6d089f9b146f6a1,0
861a557939e14705bd2ae46c28a9a059c8c352c0,0
5de8aef2f7546295ebf34a1a1d221a91edde79dc,1
10679e6850add7338c0fb16ebdaad949e2ec6f78,0
c38d4092af594284926a7b69b46c96d191713f8d,0
b6e113938346ecc3c9e87901a3aad6cd145d29f7,0
abaf28716b25b6220e8509abddcb596922cd9092,1
95e23018462a36654e84c0d2fa0fc22a3a24e2c9,0
8ed71cd97f00ab8c64f5f925222827f569e0937e,0
683658439538833d443ac427fa6f6b30fa0c9bc3,1
739354d6909957438e03ff169338f0c608946122,0
757d114a3c9ee3040da05b5f5969bece68edcd27,1
c9a08f59bd1855b2835a8f363d2906feded6570d,0
f4e8b1920fb8aa60446f178845908a364bddc23a,0
4d4ce458a0a1d1445dfaf7f7ddaaf1bdfca6d9b7,0
499f0e59f81918214fba614ed49863c63630123d,1
69bef4851b1c7c1ad77245c05d65b046f91fa2f7,1
c2514a2e9f2348dc82ebf28b742a189b74bfa101,0
11af0c0d7714e02e11c84287fb720b536591f0db,1
34f6faa997c5fba2db2a829933a25937f0281032,1
8c971b26ff02a010c35b6726ac141c145c2cbdaf,1
370b70d6f604c364a9de319d2ecdb2cb80375f0c,0
598757e7ee350bb99625a50b2d4ee5860d90a673,0
0e15701e68e4706538dd276b6fbb95f21160d3f5,1
7ac7a94d32c612eef47d30e094da6f69e37a1fce,1
ab9864d3557b14d0e1e2bdf356a9063502a10661,0
25b3bdbb0bc90156ca3bd79221df6b99338112a9,1
078224a506934b076598a09f8238007b4d0c1fb4,1
ca676801fa1365db02701defd2600ae0a30476d9,0
a84122b38d4fb4af245f69dff1f0e22e344faeb8,0
00bb66bf3459d7e742b42adab53a7820b3eb2f3c,0
8eceed50f4959206bf1ed996873b17d2f1ace100,0
e04aea8404b7183fb310d72da447706e053085ae,0
ff344f752be012fa0d4e816933d75c071694e580,0
b5c1e11a3c25b42507bbd0c4a000b517691f7389,0
12ed467b4cf4f735d81728a68ba407f2ae5373dd,0
9dcd10f648bdcfa6428b933da20a4c13a7bf02f0,0
7acc7813a3c53fe71ddb042985b62cbcea0b9b64,0
06f12575378c80030c8340955bf3b73e4c1ebba0,0
8bd8678ae858414ddbe3c8bfeac7e18bd19758d9,1
bfd0b62a4d8ea40850432a297d9382bb987150d6,0
9b5f9daa7350e491a0cd03889e6308409a057c19,0
022c601720454da1f1a9239aa45638df8c2d2226,0
ed5540e374c2851089819cb735800212017a788b,0
0fbd3794febb6668de6ad666978aa3c65148f1e2,0
d690a60c97624175fa63f0e844d4d927d8dabb8d,0
01895e70b8bb8773b13f079047d2c48ad6a4bafb,0
376d5c14182aa0273e077bdd67bf34dac77b212a,0
580c16c44061c3f45cd7f3db37f63cb2b827161a,0
21393f260035cbcdb98df025f9d811296dc04acc,0
4468c56206a95e74347cfd3dee61972b7470d5c0,1
eb7dc4b805b0d8730ca2f51d07857a897a12be34,1
e21a304d8074e925bd87c42881df06138845933f,1
ef984ada3b5940b8b0923866a8b17640ebe8002f,1
eddd1bb27014b062c209c3956b90d6d7e5a8327f,0
19779977b3218dfe88a65d4057e263276a057a22,1
024b7a6785d8c943724a8ac8d16ab842f17692f9,0
02fae5952657063bc37c826a7185ba0d128a8f18,1
c39df54fe696911b5b392ded6641c4b024d8c385,1
e486c8f0a3f1d0702313716e8b35040fb5138b43,1
c204696610934c874ea40eb11b6d8a0d9f193bdc,0
1369e7484386892d9dfb9154b5ab470f57626e02,0
979ca17363d8a84b910e2572f2615706e4d1652c,0
8483bc5cb3825f2647f4d9d8a10c64d62cec5b9b,0
95bb6087942784a4de9cf0cff39a87d025ae6c9d,1
a1781864fe4634ee4bb392d4cf6c1866b5db161c,1
199a34a1b2855c4f9b8cde06dea9e8f12b90fc20,1
18a5e79a57574d4064cf1ec0f50c08473e5fba51,1
99375e5334725a99aa25f436c08e32dbe577f49a,0
11e281efb9470fcb33753b7d2c2f92c5d7414e07,0
ef10299e3fe6a71ce26d336362811776535c7655,0
55182af925ddced1c23de245bbabbe2f4d70d318,0
30201dc2393f7488fc65948e81dfcd627bd66582,1
d4d16a41ea76fd73d17580c2124cdb67e4db4f4d,0
98e84be61ce1e65fec4d528cece05e6b0bf3714f,1
95682e06c028500ce60396fecc30846ec0ce0a0d,1
8925005e4febca6b223e8106cf4a932f5d9cda4d,0
8394a774b8f39551985041c48cef43b798a9963d,1
fda23aab350e4f8228ec20ff0a5f3dac76b55d5d,0
43b4aad6075d57fa97335ba62263ba99c7c0da66,0
81f7a248fbbe652745d07709345c28c5d923e66a,1
c24598808e7a5511456c36f68689dff8b2e8e417,0
5ee4fb41f704259194db79081dceb590a30695c5,1
5baec842b0c7cfc319a86886a004507e52c88146,1
5547ff733bcd4f72726d58080ac8648e108fc537,0
5b46be79cdf48e3e767a4d90ad4695cbd1568249,0
8dd38b29b643bab46c5cc52c6e50f42e4852519b,0
1804cf41b3cb4ec4cd94ecee3b6bb1e07f01cd98,0
e12d73d8a6ebd95f50fd88be7525b844b0f62d78,0
26777a1273de335793c66615c0ce94aa67b023dc,0
3fa42c633d95289b000f4f628901ae6db8f2c928,1
5404463777505b91996d3c64c0f8f3a00294f541,0
012b6a467b64fb9675f548fd873263717f77e402,0
00f0433f41716156a693293b2cb287df8302b971,0
5e37f11b864c866111a1a596ffce67ce9a544b01,0
bd6394645c512e759ed42f1ec6423f9a71864c2f,0
4b0d9d434235f38fdb4012a16224d3a1be4b59c3,0
bb0012f74b0dafdaae8ff18db04211d24473da9b,0
307b8eaff4dd7604533574db62c0454fdb1b880f,0
5f8e6f42855db58fc8e39c34a87a483390cb0501,1
988a533c781a5337c52273872bf569bda7ad8622,1
017873a4735d7e7cf94169e85134d55298aaa625,1
dbb718fe2d9ca67dda07c7345b02dcfc2918ecd8,0
ec3306284274b7cc803dda7bd7ed721559f4572c,0
88d6b48ae37152bbd4884c9d0d597c49153f84da,0
d3b2476dfcc624aa9885abf39cc4036cf5f25591,0
a532c50eef1702eb032732159aa42fc43439546c,1
859abdcc27ef96888fa24abd74b3a86dc1c8a7fd,0
d1a1ea2ac0b2d97cd902c74572f098901d81e74c,1
1f0325d738e31bcc9109257b289a4e5122aa36c7,0
deee6205399089b0e14f87e1715d97096f6d5a4d,1
e52f5fc32ff900cff56e84263f76e1cee32f5cb9,0
54f87ccae6ed93d73bb5087ec71e3e77271283b5,1
f5c990d766a74e9c12394c71ae1dbd92ee23b4e1,1
eb31eb4e6caadb296c11f43b039352e29b3e54b5,0
2c8f7f7bb5c0301b714415e7d5fa1c6afd2a0edb,1
0665ef8eb89edd25d9d2d4f3bf60eb1583ae668d,0
f50e10d87e866a665a533f023d867227a34c27aa,0
8d05a9a4851700e252ae836d7978c9fc8e978150,0
6ac57426b3e1458a4f602828535cb4c894bbeffb,0
9033ab95d04b7ddac1157ac01ae0968a7cb57c7c,0
4dc06fd0529180fee101003a5ce813d053c56399,0
ab9b4c269178705763952d8884c98b6d30e15863,1
6f5a71f0da87aafdbd6829bcf44bd54132e00bb3,0
1cefc9e49d92e58f0cd38b0fa3c5c71ea33134b3,0
60132a8892a77629de08876edbb4e0a5639671d9,1
a4b8562dd8d0a0105bf15e5be0530ffb27d9cb2c,1
ac0b18cfab87cd0f43595eff90cda66c4ed95c3a,0
f848b0bfe65ec3e3f3760d5fee56f68532da7fe5,0
a1d4b3cfffe4b351934d4e19889f04309d8333ed,1
0e811a8ca0ac2f285932233915b525d543952b37,0
1b11c08c405e9a782956b90245b94dfa0e616ef5,1
0d62bab5a3e574bb3bb27eab244b252f7f4a06eb,0
58e2731858647d5c287c18a3e2d90a4b0bd3c9a6,0
3492797ceed5cd5a877c7a5b9561b11d6559b0c9,0
8f8e8f8a07ed8af21a51447be425ffdfeb8d2f89,1
5e55d5db9748fafdc484e13e40de80b6d37b1a0b,1
2339bd29d0225832733e24fb7f341d810c3d7efd,1
636d68ef9af85ce6dd06692578ff7be2d55f7dfb,0
b546730c6d03e237b6d2d9c257ebf0b78a56c2a3,0
589d13ced99c8d3340acdbdfd33bfa29e55bbc79,0
ef46de978c0a19fe759f173c011bce06f7c855ea,1
274e2f28471ebe18eb4dc0869bb07f3f116ad12d,1
c6765cc3fccd731e39c42e1f8f4283e8eeeafe3d,0
0cf535c3cf459f4145e0f6e21971fd4c20ccc9a9,0
3c1a0f80b3b4d1ec23ab403a426f90ae6b97e1e1,0
637c9d6e2844015e4634bc428e0073f7e24f6e13,0
5d90e9c165ba31de87e81710341b9df0683d34c2,1
29d3ec1fcb61bcf38ca11278d23cb6a80c9c1ade,0
034180e47a2d092c2c6f015fdd917351e34d3904,0
b946b32132a691409a2922967f1bd15485ef1052,0
c7f2e7a572536d0151791afd3e3133005f63c6a8,1
e6f6a13664a36b9cdbf536ca2e5166c9e15a59c9,0
0387a04b0d7df68e679ffabcdc0cec2ae32da561,0
0afc3f44e322d2c3ae128d533ed35728ec9817de,1
2f31a5c2920e7fc90f474c22b53c81e3a3191815,1
8224005be393481e8866aee294e53cfa50e06abb,0
3d0007dedc84f34cc3d113d8452d194abedabf7f,1
05641f122fd2f3bbf6e2fd00f6bc137a5d81b53d,0
b5c8d02c36baead1b497ba935e891f0bc6dc2800,1
62227bd8ebc1773879d703b26b14237078358209,1
f14c134e16434aa3446bd79db8c3d8f341b93b9b,0
caa9a24c936bcecf9315e12ce0aa526cb828c3aa,0
1bd914806b1b30df3f9e896939bccae4e385e3e0,0
cad4381d4bcfbb58c3a617b7b1ffebee2c4490b6,1
